title,size_m2,price,latitude,longitude
"Apartamento Obarrio, Calle 50, Venta, Mf",100,150000,8.9823792,-79.51986959999999
Mcgregor Heights Altos de Panama Apartamento en Venta,89,168000,9.0380232,-79.52802639999999
"Venta de Apartamentos, PH The Sand",38,116000,,
Le Mare / Cooc del Mar / $200.000,98,200000,9.003779367232765,-79.49461554664515
Casa en Venta en Lo Altos del Golf (Id 11440),400,1100000,,
Venta de Apartamentos - Panorama Coco del Mar,192,564480,8.9808389,-79.53120280000002
"Apartamento Costa del Este Green Bay, Venta Mf",115,197500,8.982685458111455,-79.51975107192995
Santa Maria Court | Exclusivo Apartamento (267 M&sup2;),267,922885,9.0275816,-79.4542308
Pacific Village - Punta Pacifica | Apartamento Tipo Loft,170,310000,8.975723652782385,-79.50751833221238
Apartamento en Vente Brisas del Golf 17 - 2373yd,93,182000,9.076093799999999,-79.45892449999997
Venta de Apartamento en Costa del Este 19 - 8084 Cur,205,367000,9.012483444270751,-79.46844399482006
Se Vende Apartamento en Edison Park - 4170dm,104,178000,8.9924711,-79.5069436
Vendo Apartamento en Av Balboa,264,490000,8.9693459,-79.5312376
"Marbella, Apartamento en Venta de 245 m&sup2;, 3 Rec Solo $325k Avb - 1021",245,325000,,
Venta de Apartamento PH Las Hortensias Cangrejo,93,179000,9.0076872,-79.50777819999999
Venta de Apartamento en Albrook Cl,166,300000,8.989705626117829,-79.55938934526061
Venta Lote Comercial 6837.60 m&sup2; Alto Boquete,6837,1811964,8.720744166460705,-82.43905804910207
"Apartamento en Venta en Albrook, Rodeado de un Gran Paisaje Em 20 - 3712",163,300000,8.974794098961967,-79.5652878743092
Casa en Clayton en Venta. Zona Exclusiva. Ke 18 - 8297,290,600000,,
Se Vende Local Comercial Santiago Mall Jlh,135,472500,8.0962649,-80.95017779999999
Venta de Apartamento en Coco del Mar,120,275000,8.9956821,-79.4988781
Apartamento Venta en Campo Alegre 20 - 4012 Mmm,175,215000,8.979110478006817,-79.5269591746216
Apartamento con Vista Al Parque Urraca a,171,365000,8.9721481,-79.5308061
Ten Tower - Costa del Este | Lujoso Apartamento,419,995000,9.013037364790334,-79.47782645705007
"Apartamento en Venta en Costa del Este, con Vista Al Mar Em 19 - 9954",210,395000,9.012184096400777,-79.46847081691021
18 - 7405 Aparatamento en Venta de 190 m&sup2; en Costa del Este Jack,190,460000,9.0131299,-79.467576
"Playa Vista Mar: Apto en Islamar, 2 Habitaciones Convertible, Vista Al Mar",168,350000,,
Venta PH Villa Mallorca Marbella Jr,87,132000,8.9795486,-79.5207798
Se Vende Apartamento en The One Tower - 3400dm,154,400000,8.9860245,-79.51959389999999
Vendo Apartamento Costa del Este Countr - ID 4125,205,528000,9.0108839876,-79.4768536928
Royal Palm Amoblado a La Venta,132,460000,8.5545414,-79.86598950000001
En Venta Apartamento en San Francisco Id3837,74,115000,8.9945224,-79.50569360000003
"Apartamento en Venta en San Francisco, con Deposito y Dos Parkings Em 19 - 6324",200,400000,8.996756057079173,-79.50779457275155
Apartamento en Venta Av Balboa Pp19 - 651,113,270000,8.967854,-79.529845
Av Balboa | PH Waters | Alquiler Venta,270,550000,8.976144224126445,-79.52424776330724
3614 - PH Mirabel - Punta Paitilla,140,260000,8.97610228164142,-79.51289562123122
"Costa del Este - Vista Al Mar - 202 m&sup2; - 415,000",202,415000,9.011683416668566,-79.47067559272044
P. H Portovita en Punta Paitilla (Id 11325),288,495000,,
Venta de Perfecto Apartamento en Costa del Este Cur 20 - 373,330,650000,9.013209295596468,-79.46711361914866
Vendo Tremenda Oportunidad en PH San Francisco Bay Torre 100,111,164500,8.986614,-79.50305229999998
Ganga Apartamento en San Francisco,145,258000,8.9924711,-79.5069436
20 - 5407 Af Hermoso Apartamento en Venta en Paitilla,335,460000,8.976106428416731,-79.51399325767213
Gran Oportunidad Apto Venta en Parque Mar II en Costa del Este (Wsr),202,500000,,
"Cosmopolitan en Transistmica Para Venta, 94 m&sup2;, 2r a Solo 225k Av - 623",94,225000,,
Venta de Apartamento - San Francisco - Premium Tower - 3 Rec - 181 m&sup2; - Htl,181,320000,8.99204406148491,-79.50644063855361
Parkside / Costa del Este / $262.000,102,262000,9.010976106017955,-79.47601855307812
Vendo Apartamento en Ibiza Playa Corona,180,220000,8.5271615,-79.8924407
San Francisco | PH Terramar | Venta,96,225000,8.991293342222328,-79.50190444110001
Venta de Apartamento en Costa del Este. Bali Mod D.,168,427000,,
Venta de Apartamento en Punta Pacifica Agg 19 - 4975,180,330000,8.9771444,-79.50958149999997
The Regent At Country Club Costa del Este,95,284500,9.010451523926438,-79.47634363231407
Apartamento en Venta en Coronado Odv 19 - 9212,125,180000,8.539475059966929,-79.90629898827444
Apartamento en Venta Altos de Panama Pp20 - 497,75,120000,9.022675,-79.455011
Apartamento en Venta en Bella Vista Ltf 20 - 7425,387,967500,8.9741489905316,-79.52935677567132
"Via España - Antiguos Cines Alambra: Torre Worldwide, Apto de 78.66 m&sup2;, a 2 Recs",79,193009,8.99776464104048,-79.5182907715365
Apartamento en Venta en Santa Maria Fl18 - 5415,296,890000,,
Apartamento Venta en Costa del Este 20 - 1648 Dc,202,380000,9.01103239952232,-79.472781938794
Vende Apartamento Met View Towers - ID 7071,95,185000,9.0217561,-79.53001919999997
Venta de Apartamento en San Francisco Gta,165,340000,8.995952975912289,-79.50363636016847
"Apartamento en Venta en Albrook, con Amplias Amenidades Em 19 - 6908",223,370000,8.989842213416148,-79.56155423936048
Vendo PH Element Linea Blanca Av Blaboa,108,240000,8.966400199999999,-79.53413080000001
Punta Pacifica - Oasis,299,628000,,
Luxor Tower 400 en El Cangrejo,118,316100,8.9889883,-79.5280264
"Venta de Lujoso Partamento PH Oceantwo, Costa del Este. Che",282,705000,,
3824 - Parque Lindo Ll - Parque Lefevre,75,140000,9.004946984050669,-79.49520287594066
20 - 3305af Hermoso Apartamento en Venta en 12 de Octubre,77,140000,9.007670657699293,-79.50778379070738
Venta de Exclusivo Apartamento en PH Aqualina Punta Pacifica 20 - 1735pm,294,560000,,
Av Balboa Espectacular Apartamento en Venta Oportunidad Rg,167,450000,,
Metric,84,189000,8.988255493239768,-79.51511708252565
Venta PH Mandalay | El Cangrejo,120,225000,8.988176448017526,-79.5257806951065
Se Vende Apartamento en Embassy Village. Np 20 - 4460,128,325987,8.990883993044125,-79.5625123799316
Punta Pacifica Comodo Apartamento en Venta Rg,170,320000,8.978929369199172,-79.50612358352464
Venta de Apartamento en San Francisco - PH The Cosmopolitan 18 - 7140aia,125,219999,,
Se Vende Apartamento en Proyecto en San Carlos,121,254000,,
"Costa del Este Frente Al Mar - Torre Zeuz: 408 m&sup2;, 4 Habitaciones, 4 Baños, Cbe",408,1142400,9.008663651520793,-79.47329787619628
Apto. en Venta/alq. en Punta Pacifica Vl,140,399000,8.977068870517739,-79.50822830200197
Venta de Apartamento en Obarrio Cch19 - 2879,175,330000,8.984750624956037,-79.51937306706907
Konkord en Paitilla Ofrece Vida en La Ciudad con un Super Precio,190,310000,,
Se Vende Apartamento en Av Balboa 20 - 2875 Amg,216,520000,8.974069747289207,-79.52932655588074
Costa Pacifica T300 Vista Al Mar 184 m en Punta Pacifica,184,440000,,
"Venta Lujoso Apartamento en Punta Pacífica, Rsw",294,560000,8.978929369199172,-79.50612358352464
Vendo Apartamento Costa del Este Pijao - ID 7348,110,253000,9.0131299,-79.46757600000001
Apartamento en Venta en San Francisco Ld#20 - 5815,124,247800,8.991210058762618,-79.5104894803177
19 - 9978 Af Exclusivo Apartamento en Venta en El Carmen,84,185000,8.993975096232369,-79.52056750748216
"Apartamento en Venta en Santa María, Elegante y Espacioso Em 19 - 5575",215,580000,9.024062823530773,-79.46146198014367
Venta de Apartamento en Edison Park PH Majestic Gardens 20 - 7057,79,140000,,
Venta de Lujoso Apartamento Top Tower,147,450000,9.01409,-79.48321
Penthouse en Venta en Costa del Este a Excelente Precio,383,665000,9.01464004331142,-79.47810941372222
Oportunidad San Francisco | Apartamento 2 Recámaras Mas Empleada,113,230000,,
20 - 4933 Af Lindo Apartamento en Venta en Costa del Este,205,385000,9.010295285101266,-79.46795046836131
Apartamento en Venta en Punta Pacífica. Zona Privilegiada. Fl 18 - 8560,305,750000,,
"Sonesta, Punta Paitilla",300,450000,8.9749725,-79.5139718
Vendo Apartamento Sanfrancisco Terrawin - ID 6184,139,280000,8.987442073,-79.50263937019997
"Ave Balboa Pent - House - Rivage: 170 m&sup2;, Amoblado, 2 Habitaciones, Vista Al Mar",170,493000,8.973288178831293,-79.52923632278441
Penthouse de Dos Pisos - Coco del Mar - a,300,350000,,
Se Vende Moderno Apartamento en Punta Pacifica,155,465000,8.976369357917076,-79.50948355159
Se Vende Apartamento en Punta Pacifica 20 - 2178 Mfk,160,265000,9.061784609887162,-79.48505949300183
Punta Paitilla Se Vende Apartamento Nuevo a Estrenar,427,1246500,8.975392252105268,-79.51478389637771
Venta de Estupendo Apartamento en San Francisco 20 - 2952 Cur,176,298000,8.988704867640639,-79.50554460861909
Venta de Apartamento en Rio Abajo 20 - 1955pm,57,89000,,
"Vendo Apartamento Amoblado en Bahia del Golf, Cg",87,155000,8.999003546078633,-79.49790982824175
Vendo Apartamento en Gorgona Cod#20 - 3750 Vc Panama,101,236595,8.5569109,-79.8716837
Venta de Apartamento PH Panoramico Calle Uruguay,164,195000,8.9875064,-79.5238103
Acqua - Costa del Mar | Exclusivo Apartamento,347,1050000,9.016229245302988,-79.46806848555798
Vendo Céntrico Apartamento en Carrasquilla,71,119000,8.99731124912948,-79.51850473323516
Venta de Espectacular Apartamento en San Francisco Mps 20 - 1512,83,150000,8.994240789119825,-79.50825788241731
Se Vende Apartamento en PH Matisse. Np 20 - 4692,677,1895600,9.012361585876846,-79.46873367339366
Se Vende - Apartamento Via Argentina 177 m $250k,177,250000,8.988489699999999,-79.5281823
Venta de Apartamento en Costa del Este ID 8709,419,1050000,,
Se Vende Apartamento en The One Tower - 3400dm,154,400000,8.9860245,-79.51959389999999
Vendo/alquilo Apartamento Bijao - ID 7614,180,615000,8.4914358,-79.95843969999999
Se Vende Apartamento en Gorgona Cod#19 - 3962 Vc #panama,128,399465,8.558426857042226,-79.8475403611526
Venta PH Kolosal Tower San Francisco,208,310000,8.99437433127372,-79.50941414357716
"Espectacular Apartamento en Albrook, 4 Estacionamientos, Amplio, Mp",172,350000,,
"Apartamento en Venta en Paitilla, con Hermosa Vista Em 20 - 3487",311,355000,8.969754356317576,-79.5172515286714
Apartamento Amoblado en Venta en El PH Allure,125,395000,8.975610699999999,-79.52882
Venta de Apartamento en Condado del Rey Vh20 - 5294,102,236725,9.035024926070392,-79.53269714645603
Vendo Lindo Apartamento Amoblado en Punta Pacifica de 3 Recamaras,175,355000,8.98329747280076,-79.50655726155469
Precio por Debajo de Avalúo! Apartamento en Venta en PH 7400 San Francisco - Lht,153,272500,8.990757298312293,-79.51034026798402
"Park Lane, Costa del Este",273,650000,,
"Apartamento en Venta en Costa del Este, con Vistas Al Mar y Ciudad Em 19 - 7414",105,295000,9.008475341167834,-79.47594881564373
Venta Apartamento - Bahia Esmeralda - Marbella,245,520000,8.9771949,-79.5202966
"Apartamento en Venta en Santa María, 2 Recámaras Em 19 - 3299",156,453393,9.024062823530773,-79.46146198014367
Se Vende Apartamento con Entrega Para El 2018,120,316000,8.99983024817184,-79.4972094666565
18 - 1413 Af Hermoso Apartamento en Venta en Coco del Mar,170,400000,9.001432204840839,-79.49636971134085
Apartamento San Francisco Vista Al Mar Mf,120,229500,8.9875064,-79.5238103
"Venta/renta Hermoso Apartamento de 266 m&sup2;. en Pacific Village, Punta Pacifica.",266,550000,8.980390588890312,-79.50728293955854
Venta de Apartamento en Costa Sur ID 9594,135,225000,9.025664597779441,-79.42065515390624
Vendo Apartamentos en Embassy Village Mm,128,325000,8.9906661,-79.56203409999999
Vendo Apartamento Quadrat - ID 7635,148,355000,8.9924711,-79.5069436
Apartamento Amoblado en Quarry Height - 2723dm (Da),136,410000,8.401755782181413,-80.07460772493641
Vistas Increíbles y Ubicación Perfecto Allure Ofrece Ambos,287,650000,8.979956875017773,-79.51735169270266
Obarrio | PH Pacific Coast | Venta,183,350000,8.985550712114476,-79.51751161401273
Bijao Balboa,294,1095000,,
San Francisco Hermoso Apartamento en Venta Grandiosa Oportunidad Rg,92,195000,8.987740532354966,-79.50211138108003
Proyecto de Apartamentos en Costa del Este,65,243750,9.0131299,-79.46757600000001
Vendo Apartamento - Costa del Este PH Re - ID 5367,287,820000,9.0131299,-79.46757600000001
Generation Towers Panamá,53,193000,9.015988257175872,-79.46744188954926
Apartamento en Bahia Pacifica - 2765da,560,1650000,8.976834,-79.5076464
"Venta Apartamento con Terraza San Francisco, 3 Recamaras, 345 m. Rsw.",345,498000,8.988704867640639,-79.50554460861909
Vendo Apartamento Amoblado en El Cangrejo Cch20 - 431,97,270000,8.988172324794641,-79.52938896217955
Venta Apartamento - PH Bella Vista Park,181,342000,8.97560112527211,-79.52976644039155
Apartamento en Venta en Versalles 19 - 12151 Yd,89,150000,9.040250978877209,-79.42154562590325
PH Sevilla - Costa del Este,268,536000,9.012018128483762,-79.47814548388124
Apartamento en Venta en Costa del Este Fl 19 - 1905,125,340000,,
Apartamento de Lujo en Costa del Este de 3 Recamaras,270,750000,9.008475341167834,-79.47594881564373
Venta de Apartamento en Castellammare.#20 - 43.arf,135,370000,9.0106422,-79.47147100000001
Punta Pacífica | 3 Rec + Den - 3.5 Baños + Cbe + 2 Parking + Depósito,300,630000,8.97429299334163,-79.50672708055299
Bahia Pacifica - Punta Pacifica | Amplio Apartamento (B),445,1350000,8.980637557032768,-79.50903696378901
20 - 5028 Af Cómodo Apartamento en Venta en Betania,63,134348,9.005704730454594,-79.52703926955871
"Vendo PH Destiny, Av Balboa. 125 m&sup2;",125,315000,8.975670008755817,-79.52689647674562
"Apartamento en Venta, Av Balboa, 113 m",113,260000,,
Apartamento en Venta en Costa del Este Fl 18 - 4626,323,790000,,
Apartamentos Para Venta en San Francisco Aproveche! Avff,113,211000,,
3648 - PH Long Beach - Coco del Mar,240,395000,8.9969352,-79.4964004
Apartamento Venta Condado del Rey 20 - 3826 Mg,72,135000,9.024955506867238,-79.52710935585019
Venta de Apartamento en Av Balboa ID 8466,330,1200000,8.977158939169133,-79.52395946633987
Apartamentos en Playa Caracol,92,158000,8.9875064,-79.5238103
La Vista Al Golf – Condominio de Lujo en Lo Más Nuevo de Vistamar,177,275000,8.4981987,-79.95603790000001
"Costa del Este! Rebajado Apto148 m&sup2;, 3r/3b $269k Av - 807",148,269000,,
Venta Apartamento Remodelado Paitilla 415 M! Cb,415,672500,,
Apartamento Venta PH Vista del Mar. Av Balboa Nbh,114,280000,,
Alquiler o Venta de Apartamento en Elevation.#20 - 165.#20 - 166.arf,196,382000,9.0164043,-79.46726289999998
Apartamento en Venta en Av Balboa Element #17 - 3806hel,106,289000,8.967722048018032,-79.5319643674158
"Punta Pacifica ""Piso Alto"" - Amoblado, Apto de 1 Habitacion en Antiguo Trump.",100,369500,8.973861257848128,-79.50641862564697
Vendo Starbay en San Francisco,206,370000,,
Venta de Apartamento en Grand Tower - 2468rc,208,475000,8.976834,-79.5076464
Se Vende Nuevo Proyecto Van Gogh - Universidad,79,170000,8.984995651901201,-79.53054428100587
Venta de Apartamento en Parque Lefevre Bp: 19 - 3420,102,170000,9.014399028841488,-79.49769196590648
Venta Apartameto Obarrio Ave Samuel Lewis Jr,165,155000,8.9861956,-79.5201635
Venta de Exclusivo Apartamento en San Francisco Cur 20 - 1184,81,150000,8.988704867640639,-79.50554460861909
Venta de Apartamento en Condado del Rey Vh20 - 7044,114,218875,9.024955506867238,-79.52710935585019
Apartamento en Costa del Este de Alquiler o Venta en PH Riverside,105,345000,,
Se Vende Amplio Apartamento/#20 - 5105/sch,195,470000,8.979520158418199,-79.51981366242677
Apartamento en Venta - Ph Panoramic - 97 m&sup2;,97,264200,8.976653419502858,-79.51961321857459
Se Vende Terrazas del Pacífico 73e,159,240000,8.994509033777076,-79.50641524837954
Rivage - Alquiler Amoblado o Venta - A. Balboa,176,2800,8.973407506396594,-79.52920789664643
En Venta Apartamento en Costa del Este Pm,186,360000,9.016340769097846,-79.46715831756593
Apartamento en Club X a Solo 3 Mnts de La Estacion del Metro,80,150000,,
"Venta Apartamento, San Francisco, 185 m&sup2;, Park Lofth Kw 19 - 7039",185,440000,8.988980391536295,-79.50247616150605
Regalia / Costa del Este / Alquiler o Venta,292,700000,9.010668809576563,-79.46363211184735
Venta de Apartamentos - The Point - 683 m&sup2;,683,3100000,8.971164053056626,-79.51796136627047
Apartamento Venta - The Towers - Calle 50,188,487850,8.988935156620181,-79.51122663920421
"Se Vende Centrico Apto. Av Balboa, PH Bay View",50,,8.97606215920913,-79.52352760682373
Apartamentos en Calle 50,77,207000,8.981056599999999,-79.5220655
Apartamento en Venta en Costa del Este 3r + 3b Aa - 216,190,549000,,
Venta de Exclusivo Apartamento Hato Pintado Cur 20 - 4106,125,185000,9.005183406034469,-79.51452969947508
Urgente Se Va! Propietario Vende por Motivo de Viaje a Pasos del Metro,105,169000,8.984622281405384,-79.52898126640929
Proyecto en Coco del Mar,79,212300,8.997966374624722,-79.49779987335206
San Francisco / PH Montemar / Venta,112,234000,8.994802199999999,-79.5140596
Apartamento en Venta en Panama Pacifico 18 - 5299 Yd,144,340000,8.91414024815619,-79.5997467018525
Venta Apartamento en Paitilla Cl,240,415000,8.974315455744367,-79.51305984893492
PH Terrasol - San Francisco - Apartamento Remodelado en Venta,300,600000,8.986728399745486,-79.5017139325409
Woodlands,102,1100,8.936600371474634,-79.58908348906323
PH Oceanaire Punta Pacífica $1600 1recamara Amoblado 119 m&sup2;,119,280000,8.9806882,-79.50688819999999
"Venta Apartamento, Semi Amoblado, 261 m&sup2;, Deluxe Residences, Kw 19 - 4602",261,787500,8.9749725,-79.51397179999998
PH Oasis Tower Vía Porras Cm,94,190000,8.992721099999999,-79.51717819999999
"Se Vende Apartamento Playa Corona, a Pasos de La Playa. 1 Recamara. Rsw.",42,58000,8.438439686124592,-80.00680529295653
Apartamento en Venta Punta Pacifica Pp19 - 9425,306,650000,8.962428,-79.533279
20 - 5552 Apartamento en Venta 235 m&sup2; Santamaria Jack,235,585000,9.02649077642916,-79.44478953701628
Venta de Excelente Apartamento en El Cangrejo Mps 20 - 776,147,295000,,
